Date,IWV
2000-12-21,0.008367445220322622
2000-12-22,0.023996591042428683
2000-12-26,0.010950231913232411
2000-12-27,0.013431193588776091
2000-12-28,0.005985902918427932
2000-12-29,-0.014662249581636422
2001-01-02,-0.03385816696322641
2001-01-03,0.05044662746109796
2001-01-04,-0.008074929932049946
2001-01-05,-0.027634985652881805
2001-01-08,-0.0033047088096447297
2001-01-09,0.00641017421084733
2001-01-10,0.013177706137233791
2001-01-11,0.014741522516218852
2001-01-12,-0.006195491293117694
2001-01-16,0.004299642552799243
2001-01-17,0.005136585825880502
2001-01-18,0.013628579477294789
2001-01-19,-0.007143325462984018
2001-01-22,0.0002120161328040826
2001-01-23,0.012058356779749868
2001-01-24,0.00522593303649721
2001-01-25,-0.006862183033743197
2001-01-26,0.0
2001-01-29,0.007169287340996089
2001-01-30,0.0077165246748269745
2001-01-31,-0.0019804275045067765
2001-02-01,-0.00291012772109156
2001-02-02,-0.01618699149242908
2001-02-05,-0.0006741173148265833
2001-02-06,0.007422150722762977
2001-02-07,-0.009243015249376652
2001-02-08,-0.010951500519860047
2001-02-09,-0.009979729813455629
2001-02-12,0.00552303375205776
2001-02-13,-0.004806582917474711
2001-02-14,-0.0019310958038524229
2001-02-15,0.01271949486556423
2001-02-16,-0.022115921481978162
2001-02-20,-0.013961223300362757
2001-02-21,-0.01826433540078043
2001-02-22,-0.008508831129698025
2001-02-23,0.002473510853340466
2001-02-26,0.01596015388792771
2001-02-27,-0.012139297873668742
2001-02-28,-0.016047534907545735
2001-03-01,0.00411412915253484
2001-03-02,-0.003511827885679608
2001-03-05,0.004405465962162847
2001-03-06,0.013011063866334549
2001-03-07,0.004762995301171413
2001-03-08,0.0005743512529550188
2001-03-09,-0.02676842907757704
2001-03-12,-0.0413839189910985
2001-03-13,0.016805405991833444
2001-03-14,-0.02759635292050422
2001-03-15,0.006393280778857147
2001-03-16,-0.02231195539702524
2001-03-19,0.020126809717009086
2001-03-20,-0.02174923937567519
2001-03-21,-0.02096212504263195
2001-03-22,-0.0032440627132831468
2001-03-23,0.01676123711186528
2001-03-26,0.012483878777570956
2001-03-27,0.02718993967344696
2001-03-28,-0.02416161230963998
2001-03-29,-0.009146400649314379
2001-03-30,0.008435296165310469
2001-04-02,-0.011995025996406894
2001-04-03,-0.03753979934872298
2001-04-04,-0.0021579087860660318
2001-04-05,0.0464068992136808
2001-04-06,-0.01684923991621201
2001-04-09,0.00452724302230556
2001-04-10,0.03589215765146725
2001-04-11,-0.005748514521540016
2001-04-12,0.011408174316316577
2001-04-16,-0.003399719423624159
2001-04-17,0.012713657801680878
2001-04-18,0.03980385441982759
2001-04-19,0.013986774430070348
2001-04-20,-0.008276538611820095
2001-04-23,-0.019619261868244697
2001-04-24,-0.009110479830746199
2001-04-25,0.02019621945963057
2001-04-26,0.0031028707729263694
2001-04-27,0.014138374627001182
2001-04-30,-0.0002906803925016854
2001-05-01,0.012638293190004646
2001-05-02,0.00028688960499501093
2001-05-03,-0.011616312398451512
2001-05-04,0.009866305393657848
2001-05-07,-0.0011491256436325648
2001-05-08,0.0
2001-05-09,-0.00460352011121512
2001-05-10,0.0024566591041301766
2001-05-11,-0.012684853324419487
2001-05-14,0.0021899570610586228
2001-05-15,0.007575489642935418
2001-05-16,0.02443583268670646
2001-05-17,0.003670041343017738
2001-05-18,0.0012655460757242665
2001-05-21,0.019522577543776842
2001-05-22,-0.0017912313899458576
2001-05-23,-0.016284890649041706
2001-05-24,0.0040687982333922346
2001-05-25,-0.010898398491489436
2001-05-29,-0.010877266370129424
2001-05-30,-0.017280920314611592
2001-05-31,0.009736966850079964
2001-06-01,0.006332631245859144
2001-06-04,0.0015731953454642955
2001-06-05,0.015708060467816143
2001-06-06,-0.010544269980190646
2001-06-07,0.0034097396821493042
2001-06-08,-0.007079579723224927
2001-06-11,-0.00957505928378044
2001-06-12,0.00043356175225239824
2001-06-13,-0.009662943255383416
2001-06-14,-0.019949809278085873
2001-06-15,-0.004458309457618714
2001-06-18,-0.004029679935954933
2001-06-19,0.0016481925754781024
2001-06-20,0.011819624629033854
2001-06-21,0.009759242228315701
2001-06-22,-0.009518910260781666
2001-06-25,-0.006061161562829986
2001-06-26,-0.0013387160751574534
2001-06-27,-0.0004465531914893406
2001-06-28,0.0059601083138998145
2001-06-29,0.00962821651878798
2001-07-02,0.00234740170354919
2001-07-03,-0.0014636379230760221
2001-07-05,-0.015244983901092635
2001-07-06,-0.016969126220049868
2001-07-09,0.000757084603036251
2001-07-10,-0.013012263359848175
2001-07-11,-0.004139284882101357
2001-07-12,0.027709492037067074
2001-07-13,0.0034444295896898236
2001-07-16,-0.011195057552002341
2001-07-17,0.012681047060007833
2001-07-18,-0.009093486248394567
2001-07-19,0.009327116058293727
2001-07-20,-0.005663792668054279
2001-07-23,-0.01424073442606777
2001-07-24,-0.02022471753901378
2001-07-25,0.015209650172724798
2001-07-26,0.012995364121085595
2001-07-27,0.0021126255896755097
2001-07-30,0.0
2001-07-31,0.008433719906079773
2001-08-01,0.0
2001-08-02,0.005376627160184944
2001-08-03,-0.004753891799052834
2001-08-06,-0.011641553445453146
2001-08-07,0.0019627242882340745
2001-08-08,-0.01733194163837637
2001-08-09,-0.0021474107237851037
2001-08-10,0.009222743438138004
2001-08-13,0.002436429993474043
2001-08-14,-0.002734875193050823
2001-08-15,-0.007769584418245712
2001-08-16,0.0
2001-08-17,-0.014125170618536131
2001-08-20,0.0012459474005697135
2001-08-21,-0.006066535107752236
2001-08-22,0.007042400248162828
2001-08-23,0.0004658253277560753
2001-08-24,0.0158434675207495
2001-08-27,-0.0029049880450685572
2001-08-28,-0.01564171862186181
2001-08-29,-0.008100871215526828
2001-08-30,-0.01743370361671792
2001-08-31,0.004795374110788897
2001-09-04,-0.0009546430905638115
2001-09-05,-0.004298907016516473
2001-09-06,-0.023349158351092414
2001-09-07,-0.015064317824610818
2001-09-10,0.007314540934611813
2001-09-17,-0.04687212511933336
2001-09-18,-0.012986753418505415
2001-09-19,-0.01403558543340988
2001-09-20,-0.03291786552255682
2001-09-21,-0.01839994667596334
2001-09-24,0.03449001589864631
2001-09-25,0.010146122678444724
2001-09-26,-0.005560302738753964
2001-09-27,0.009199154890644268
2001-09-28,0.02412898641263017
2001-10-01,-0.0032210037365637545
2001-10-02,0.011239811797755683
2001-10-03,0.02240319256698098
2001-10-04,-0.0011884545156336523
2001-10-05,-0.0013610539201723837
2001-10-08,-0.008003997633317272
2001-10-09,-0.0070389071812265724
2001-10-10,0.02593351964462709
2001-10-11,0.015841607920179968
2001-10-12,-0.004645076959306937
2001-10-15,-0.005000473758074997
2001-10-16,0.008375657064657371
2001-10-17,-0.01893694979073912
2001-10-18,-0.009481097557270446
2001-10-19,0.005981991898525774
2001-10-22,0.01393360766189189
2001-10-23,-0.002681656704409119
2001-10-24,0.00016866444371643752
2001-10-25,0.012768865315154088
2001-10-26,0.004478850601911333
2001-10-29,-0.022295340515145257
2001-10-30,-0.015203275173333974
2001-10-31,0.0020585540797437574
2001-11-01,0.019685072385025926
2001-11-02,0.0025179503534129566
2001-11-05,0.011889184354374471
2001-11-06,0.015555007556355971
2001-11-07,-0.0011403191222745246
2001-11-08,0.0
2001-11-09,0.0021207107322125385
2001-11-12,-0.002930775282561804
2001-11-13,0.020734580572162153
2001-11-14,0.0038394835471400324
2001-11-15,-0.0028686667974305857
2001-11-16,0.0
2001-11-19,0.008788964716702763
2001-11-20,-0.006494613328453469
2001-11-21,-0.004942378426863736
2001-11-23,0.011055718172606754
2001-11-26,0.009984297183875057
2001-11-27,-0.006747387060126453
2001-11-28,-0.01974729715878265
2001-11-29,0.012892799735308325
2001-11-30,-0.002227477919635734
2001-12-03,-0.008132511788585761
2001-12-04,0.012540155909839035
2001-12-05,0.027469152524405738
2001-12-06,-0.0030908588011612226
2001-12-07,-0.0071307248036670545
2001-12-10,-0.015612477779903378
2001-12-11,-0.001586343603578566
2001-12-12,-0.0006354370444051627
2001-12-13,-0.016849698106783606
2001-12-14,0.005351571688587908
2001-12-17,0.008064100183378775
2001-12-18,0.012640216625553258
2001-12-19,0.0048981506136216435
2001-12-20,-0.011949963902192606
2001-12-21,0.005092941251757521
2001-12-24,0.0014243840813590314
2001-12-26,0.003478711280164415
2001-12-27,0.008192602584945696
2001-12-28,0.0014059979838485503
2001-12-31,-0.009050813345566566
2002-01-02,0.004567365510621091
2002-01-03,0.010816494018107914
2002-01-04,0.0058928203818631175
2002-01-07,-0.007245875494102605
2002-01-08,-0.0029512781962315326
2002-01-09,-0.003426793289242891
2002-01-10,-0.00046865065365175873
2002-01-11,-0.0071931947624006565
2002-01-14,-0.007717579202767055
2002-01-15,0.003174530190087843
2002-01-16,-0.011392359672222296
2002-01-17,0.00912295074739311
2002-01-18,-0.008882194109232522
2002-01-22,-0.008000780954171116
2002-01-23,0.006936107727556928
2002-01-24,0.0036849378166743385
2002-01-25,0.0014369772598574748
2002-01-28,-0.0012752187498981105
2002-01-29,-0.0220236620073746
2002-01-30,0.007995995884659157
2002-01-31,0.011655727985075748
2002-02-01,-0.0030402858554038348
2002-02-04,-0.02487966196218494
2002-02-05,-0.003785393692818162
2002-02-06,-0.005618531148188444
2002-02-07,-0.0009967691127480416
2002-02-08,0.011975525739061688
2002-02-11,0.011834649871147018
2002-02-12,-0.0021118832159675582
2002-02-13,0.009767177162363971
2002-02-14,-0.000967041298642779
2002-02-15,-0.011779884090186044
2002-02-19,-0.019105244959680356
2002-02-20,0.014316747205382452
2002-02-21,-0.014770662231369358
2002-02-22,0.006829611870908359
2002-02-25,0.015717962862547896
2002-02-26,0.0034208080575375277
2002-02-27,-0.0003249352388577931
2002-02-28,-0.002760541368274416
2002-03-01,0.023123101319532324
2002-03-04,0.01830328137759296
2002-03-05,-0.0037508032045442397
2002-03-06,0.01396301409267009
2002-03-07,-0.005260883561624019
2002-03-08,0.007093486211257716
2002-03-11,0.0029411906615639527
2002-03-12,-0.0033957125608301553
2002-03-13,-0.009447657196921533
2002-03-14,0.001095321403999705
2002-03-15,0.009526534695124989
2002-03-18,0.0012376620645135894
2002-03-19,0.004326068492071178
2002-03-20,-0.015384179453612812
2002-03-21,0.0017186367825108295
2002-03-22,-0.002808269176609368
2002-03-25,-0.014546809370499347
2002-03-26,0.00650799259354673
2002-03-27,0.0052040639405710465
2002-03-28,-0.0006274356251670943
2002-04-01,0.0014132169996705635
2002-04-02,-0.005800626979076462
2002-04-03,-0.013402491880906142
2002-04-04,0.0014382862004771457
2002-04-05,-0.00047916223123545265
2002-04-08,0.0006387368230555968
2002-04-09,-0.004307794532723452
2002-04-10,0.012339113140490188
2002-04-11,-0.02406164431612845
2002-04-12,0.00908381758789023
2002-04-15,-0.006590907952205405
2002-04-16,0.021521050258944463
2002-04-17,-0.002059295501902536
2002-04-18,-0.00063489539068462
2002-04-19,-0.00015886969030942666
2002-04-22,-0.01429694303252016
2002-04-23,-0.005962832396533835
2002-04-24,-0.006485008872302855
2002-04-25,0.0
2002-04-26,-0.01256555706593987
2002-04-29,-0.010907510001953669
2002-04-30,0.011195110288373611
2002-05-01,0.008756851297866408
2002-05-02,-0.006551655541783052
2002-05-03,-0.006100194372740009
2002-05-06,-0.018579966424216665
2002-05-07,-0.0067616285959050115
2002-05-08,0.03761032693373223
2002-05-09,-0.012628987723475094
2002-05-10,-0.015780715884983088
2002-05-13,0.016877827214679897
2002-05-14,0.02240654385156171
2002-05-15,-0.0037332955035869198
2002-05-16,0.0013028695727734796
2002-05-17,0.009275973824161454
2002-05-20,-0.0117707968593177
2002-05-21,-0.012889542957098876
2002-05-22,0.0034712656705988554
2002-05-23,0.011695460986830275
2002-05-24,-0.011722926929367827
2002-05-28,-0.0065898978054214075
2002-05-29,-0.00563834518318751
2002-05-30,-0.003168889684492804
2002-05-31,0.0006693003796209851
2002-06-03,-0.025748223901834177
2002-06-04,0.0022314401396050787
2002-06-05,0.007705219157168264
2002-06-06,-0.02039087886402957
2002-06-07,0.001734733007711764
2002-06-10,0.000692416799585871
2002-06-11,-0.014708481041829091
2002-06-12,0.0033365643320237837
2002-06-13,-0.009277069651427938
2002-06-14,-0.001081255570108297
2002-06-17,0.025913972847035893
2002-06-18,0.0010381820617264559
2002-06-19,-0.013135106250594775
2002-06-20,-0.015761560519995332
2002-06-21,-0.01850565662192738
2002-06-24,0.004894801340334709
2002-06-25,-0.016597081296041205
2002-06-26,-0.00311863773246035
2002-06-27,0.01508972348064308
2002-06-28,-0.0007246324880653132
2002-07-01,-0.01904948368097481
2002-07-02,-0.022193704928730407
2002-07-03,0.0015133196805579008
2002-07-05,0.03267224928375767
2002-07-08,-0.005120258638228958
2002-07-09,-0.025552322732700916
2002-07-10,-0.03188062367615929
2002-07-11,0.008379325780580427
2002-07-12,-0.00772970118638705
2002-07-15,-0.006815983083323429
2002-07-16,-0.010588346153347916
2002-07-17,0.008719998809235685
2002-07-18,-0.03005895474647946
2002-07-19,-0.0399026722800615
2002-07-22,-0.024894812413683964
2002-07-23,-0.02639517939716074
2002-07-24,0.0491108521776451
2002-07-25,0.001694332571484658
2002-07-26,0.008035914573917724
2002-07-29,0.056219907936930325
2002-07-30,0.002978590866424824
2002-07-31,0.0035645441250440335
2002-08-01,-0.02249355221087912
2002-08-02,-0.0238194737024493
2002-08-05,-0.03535978156775954
2002-08-06,0.03644093494972922
2002-08-07,0.018407938989429162
2002-08-08,0.02965077872330668
2002-08-09,0.002761102021544559
2002-08-12,-0.004720570191739659
2002-08-13,-0.020355508810713352
2002-08-14,0.03207543816598113
2002-08-15,0.015442207980646883
2002-08-16,-0.0009624657908308132
2002-08-19,0.022350848719440153
2002-08-20,-0.013192848585885986
2002-08-21,0.011077137455254515
2002-08-22,0.014733541584085241
2002-08-23,-0.021965964087862555
2002-08-26,0.007803940793406072
2002-08-27,-0.013597910576665817
2002-08-28,-0.021635080098450943
2002-08-29,0.005283592197302456
2002-08-30,-0.004282049799386067
2002-09-03,-0.04105590140286208
2002-09-04,0.018144417349000186
2002-09-05,-0.013216251072132645
2002-09-06,0.015219884216761459
2002-09-09,0.010393377802635495
2002-09-10,0.008704363006658333
2002-09-11,-0.00117639384452084
2002-09-12,-0.025132428107169313
2002-09-13,0.0032421497437558067
2002-09-16,0.0
2002-09-17,-0.02020155068113405
2002-09-18,-0.009484834112309826
2002-09-19,-0.02289771495377757
2002-09-20,-0.0019167084262899925
2002-09-23,-0.005763263990934742
2002-09-24,-0.019965557431549152
2002-09-25,0.022562117092729705
2002-09-26,0.016068031681146788
2002-09-27,-0.027199032237568477
2002-09-30,-0.017988492521817667
2002-10-01,0.04083033617081444
2002-10-02,-0.02353750428688084
2002-10-03,-0.008468759244663615
2002-10-04,-0.023214734543103632
2002-10-07,-0.02376678132927934
2002-10-08,0.022048812201290957
2002-10-09,-0.033708129433728695
2002-10-10,0.032558125269869675
2002-10-11,0.03851304666505184
2002-10-14,0.011277756015851015
2002-10-15,0.048681611521822044
2002-10-16,-0.02985722438812055
2002-10-17,0.02655936832335337
2002-10-18,0.0024642896939912617
2002-10-21,0.02048396303996336
2002-10-22,-0.011441571813990303
2002-10-23,0.005888696469425803
2002-10-24,-0.015341237668710095
2002-10-25,0.01926942007206911
2002-10-28,-0.011463578048586665
2002-10-29,-0.007121596940357744
2002-10-30,0.01475417490054931
2002-10-31,-0.009692913988151752
2002-11-01,0.01753655986626601
2002-11-04,0.009018546101189129
2002-11-05,0.008937158680375923
2002-11-06,0.013386192891135629
2002-11-07,-0.027778004885245178
2002-11-08,-0.007392482160717195
2002-11-11,-0.02073302841315372
2002-11-12,0.0057556486299708
2002-11-13,0.0018396721162938778
2002-11-14,0.023051556470904178
2002-11-15,0.006978807878840865
2002-11-18,-0.009900869069493834
2002-11-19,-0.003999838376763987
2002-11-20,0.018072063099583424
2002-11-21,0.024458112287953693
2002-11-22,-0.002696074803353321
2002-11-25,0.0036685483568670296
2002-11-26,-0.02346642176736813
2002-11-27,0.02836312170754396
2002-11-29,-0.004213292023766746
2002-12-02,0.00019202920139171908
2002-12-03,-0.013461479312259494
2002-12-04,-0.005847661498780132
2002-12-05,-0.00803989433753316
2002-12-06,0.0031625977939910843
2002-12-09,-0.022068280533184326
2002-12-10,0.013700854463107204
2002-12-11,0.0013915461812625818
2002-12-12,-0.002382113242444306
2002-12-13,-0.013864544395014833
2002-12-16,0.022083007615236294
2002-12-17,-0.006145034785305925
2002-12-18,-0.012564580725488828
2002-12-19,-0.006665832073635913
2002-12-20,0.013420445274586967
2002-12-23,0.0012033435254770186
2002-12-24,-0.005009641162387335
2002-12-26,-0.006042444687187398
2002-12-27,-0.01519811433257412
2002-12-30,0.005350527577866027
2002-12-31,0.002046828610989815
2003-01-02,0.03288349956433634
2003-01-03,0.0005934839441594786
2003-01-06,0.017588515552040773
2003-01-07,-0.004078314315563825
2003-01-08,-0.013650340882512602
2003-01-09,0.015223220718192154
2003-01-10,0.0031159707295316252
2003-01-13,-0.0003885441432150971
2003-01-14,0.004078857034313321
2003-01-15,-0.011605485698916618
2003-01-16,-0.005870767859074477
2003-01-17,-0.008858210974957648
2003-01-21,-0.01866919660815569
2003-01-22,-0.010726847319475818
2003-01-23,0.010638378153283945
2003-01-24,-0.030364895093565658
2003-01-27,-0.016074733292487986
2003-01-28,0.015489112582567799
2003-01-29,0.0050146098887611235
2003-01-30,-0.020374097175099193
2003-01-31,0.013369985484476654
2003-02-03,0.0018846644356260711
2003-02-04,-0.011287532719814197
2003-02-05,-0.0012687903682528923
2003-02-06,-0.009525118246906383
2003-02-07,-0.00961773392648202
2003-02-10,0.00776876168792251
2003-02-11,-0.00835231659636737
2003-02-12,-0.012091428530050852
2003-02-13,-0.004371326356655936
2003-02-14,0.021075299795265456
2003-02-18,0.015910929174567157
2003-02-19,-0.006773173445024927
2003-02-20,-0.005966078490427407
2003-02-21,0.011361136789380888
2003-02-24,-0.014836870651500966
2003-02-25,0.006239856333060123
2003-02-26,-0.012187466802002
2003-02-27,0.01168845496967097
2003-02-28,0.005562369312480886
2003-03-03,-0.011488969440636265
2003-03-04,-0.009901557034745267
2003-03-05,0.006956683701525579
2003-03-06,-0.007340158882332526
2003-03-07,0.0052609715755960185
2003-03-10,-0.02193239055584517
2003-03-11,-0.009325504078586788
2003-03-12,0.0038100897621058394
2003-03-13,0.03460589186351082
2003-03-14,0.00043112765716357693
2003-03-17,0.034297471675601265
2003-03-18,0.0031279074466399326
2003-03-19,0.008316428282686195
2003-03-20,0.0030927805462164226
2003-03-21,0.0215827132279085
2003-03-24,-0.03219353969174965
2003-03-25,0.011434929716509057
2003-03-26,-0.004727474081012484
2003-03-27,0.0002064186660433176
2003-03-28,-0.005368537066176238
2003-03-31,-0.018060876058545672
2003-04-01,0.009724448263785712
2003-04-02,0.02701045610420527
2003-04-03,-0.0050972515685837605
2003-04-04,0.0028690716359665025
2003-04-07,-0.0008173570967621169
2003-04-08,-0.00040867125477672683
2003-04-09,-0.011661062653876786
2003-04-10,0.002069578214519696
2003-04-11,-0.0018591875888531728
2003-04-14,0.018004815880606095
2003-04-15,0.008132144604814817
2003-04-16,-0.013308942401125012
2003-04-17,0.013692612880642496
2003-04-21,0.0020163146245619767
2003-04-22,0.01871239061340968
2003-04-23,0.008493184732569103
2003-04-24,-0.0072468548961636126
2003-04-25,-0.012034479133678277
2003-04-28,0.015375966918522499
2003-04-29,0.005899809993684002
2003-04-30,-0.0011733896264257693
2003-05-01,-0.00019519525410693905
2003-05-02,0.014094954923548952
2003-05-05,-0.001350863420688908
2003-05-06,0.007345669258453702
2003-05-07,-0.0023029046175203627
2003-05-08,-0.009617370085500121
2003-05-09,0.012623947445655759
2003-05-12,0.013042285441386525
2003-05-13,-0.002650817282620288
2003-05-14,-0.002278304003230147
2003-05-15,0.007039937792854056
2003-05-16,-0.0018892511090237152
2003-05-19,-0.0232824377598303
2003-05-20,-0.0023249108505407623
2003-05-21,0.0033017225612048673
2003-05-22,0.009486844711024789
2003-05-23,0.0032604645684115585
2003-05-27,0.019881028691790315
2003-05-28,0.0022495887043385565
2003-05-29,-0.0044884540138611095
2003-05-30,0.01916240775525835
2003-06-02,0.0031337540889835314
2003-06-03,0.00183731913681906
2003-06-04,0.01742471686481939
2003-06-05,0.005408325134718783
2003-06-06,-0.003944517566871197
2003-06-09,-0.012601114688547077
2003-06-10,0.006380761580008665
2003-06-11,0.014130342682144414
2003-06-12,0.0028583671469504246
2003-06-13,-0.010552668174842461
2003-06-16,0.02277650232563544
2003-06-17,-0.001060745544462005
2003-06-18,-0.001061773807839561
2003-06-19,-0.013283038466812003
2003-06-20,-0.001077211004951617
2003-06-23,-0.013656729535532541
2003-06-24,0.0009110526507207783
2003-06-25,-0.00618857026696451
2003-06-26,0.012453604938785778
2003-06-27,-0.007597530887727855
2003-06-30,-0.004921749430179423
2003-07-01,0.010258284560787034
2003-07-02,0.011605255214461652
2003-07-03,-0.0059152706460956495
2003-07-07,0.017309774359708596
2003-07-08,0.006557767294549821
2003-07-09,-0.004754386944799127
2003-07-10,-0.013977013018944162
2003-07-11,0.009330721969002864
2003-07-14,0.006932682892974329
2003-07-15,-0.0037072590944893236
2003-07-16,-0.00761997490406241
2003-07-17,-0.012857416869475169
2003-07-18,0.010854102790064823
2003-07-21,-0.015390642839259061
2003-07-22,0.0076341409628581935
2003-07-23,0.004689915730952343
2003-07-24,-0.005386126887834908
2003-07-25,0.014620924390675638
2003-07-28,0.0
2003-07-29,-0.0072938556462960324
2003-07-30,-0.0019715692146607955
2003-07-31,0.003950629232923664
2003-08-01,-0.011447199118382656
2003-08-04,0.0025333692386166895
2003-08-05,-0.017505830039268533
2003-08-06,0.0014696517125090125
2003-08-07,0.005135317116435445
2003-08-08,0.00401398108459361
2003-08-11,0.0023630611791560785
2003-08-12,0.010880391806318501
2003-08-13,-0.004843671342934175
2003-08-14,0.006128236997411829
2003-08-15,0.0014334183675244194
2003-08-18,0.008765471338145758
2003-08-19,0.004255803728550944
2003-08-20,-0.0008825706159311109
2003-08-21,0.004948251043961571
2003-08-22,-0.012486530457477274
2003-08-25,0.0008903126869015399
2003-08-26,0.0024913487571525117
2003-08-27,0.00284008141796388
2003-08-28,0.007256613282754731
2003-08-29,0.0022842892097418854
2003-09-02,0.016654815784403088
2003-09-03,0.0032764145202262007
2003-09-04,0.0030939603769863933
2003-09-05,-0.005654400831911821
2003-09-08,0.009649980830763738
2003-09-09,-0.006656559717757582
2003-09-10,-0.016322867955550158
2003-09-11,0.007685376136802535
2003-09-12,0.003600949577189816
2003-09-15,-0.004333085045258422
2003-09-16,0.014969812193403653
2003-09-17,-0.00360186245972971
2003-09-18,0.013081074047454955
2003-09-19,-0.0027180301665764572
2003-09-22,-0.014650935591862702
2003-09-23,0.006223868161770785
2003-09-24,-0.018900325695783038
2003-09-25,-0.005604391296962774
2003-09-26,-0.007396965004790035
2003-09-29,0.009226590575926563
2003-09-30,-0.009317804533538476
2003-10-01,0.0211180397120867
2003-10-02,0.003476031308100813
